hh_id,country,hh_size,hh_size_reported
HH9356904,NL,3,3
HH9356905,NL,2,2
HH9356906,NL,3,3
HH9356907,NL,2,2
HH9356908,NL,2,3
HH9356909,NL,2,2
HH9356910,NL,2,2
HH9357306,NL,3,3
HH9357307,NL,3,3
HH9357308,NL,3,3
HH9357309,NL,3,3
HH9357310,NL,3,3
HH9357702,NL,4,4
HH9357703,NL,4,4
HH9357704,NL,4,4
HH9357705,NL,4,4
HH9357706,NL,4,4
HH9357707,NL,4,4
HH9357708,NL,4,4
HH9357709,NL,4,4
HH9357710,NL,4,4
HH9357902,NL,4,4
HH9357903,NL,4,4
HH9357904,NL,3,3
HH9357905,NL,4,4
HH9357906,NL,4,4
HH9357907,NL,4,4
HH9358303,NL,2,2
HH9358406,NL,2,2
HH9358700,NL,1,1
HH9358701,NL,1,NA
HH9358702,NL,1,2
HH9358703,NL,1,1
HH9358704,NL,1,NA
HH9358705,NL,1,1
HH9358706,NL,1,1
HH9358707,NL,1,1
HH9358708,NL,1,1
HH9358709,NL,1,1
HH9360206,NL,4,4
HH9360207,NL,4,4
HH9360208,NL,4,4
HH9360209,NL,4,4
HH9360210,NL,4,4
HH9360300,NL,4,4
HH9360301,NL,2,NA
HH9360302,NL,2,2
HH9360303,NL,2,2
HH9360304,NL,2,2
HH9360305,NL,2,2
HH9360306,NL,2,2
HH9360307,NL,2,2
HH9360308,NL,2,2
HH9360309,NL,2,2
HH9360310,NL,2,2
HH9360700,NL,1,NA
HH9360701,NL,2,NA
HH9360702,NL,2,2
HH9360703,NL,2,2
HH9360704,NL,2,2
HH9360705,NL,2,2
HH9360706,NL,2,2
HH9360707,NL,2,2
HH9360708,NL,2,2
HH9360709,NL,2,2
HH9360710,NL,2,2
HH9361106,NL,2,2
HH9361107,NL,2,2
HH9361900,NL,4,4
HH9361901,NL,2,NA
HH9361903,NL,2,2
HH9361904,NL,2,2
HH9361905,NL,2,2
HH9362106,NL,5,5
HH9362107,NL,5,5
HH9362202,NL,2,2
HH9362203,NL,2,2
HH9362204,NL,3,3
HH9362205,NL,3,3
HH9362902,NL,2,2
HH9362903,NL,2,2
HH9362904,NL,2,2
HH9362905,NL,2,2
HH9362906,NL,2,2
HH9362907,NL,2,2
HH9363502,NL,2,2
HH9363503,NL,2,2
HH9363504,NL,1,2
HH9364002,NL,4,4
HH9364003,NL,4,4
HH9364004,NL,4,4
HH9365106,NL,4,4
HH9365107,NL,4,4
HH9365108,NL,4,4
HH9366000,NL,5,5
HH9366001,NL,5,NA
HH9366002,NL,5,5
HH9366003,NL,5,5
HH9366004,NL,5,5
HH9366005,NL,5,5
HH9366206,NL,4,4
HH9366207,NL,4,4
HH9366208,NL,4,4
HH9366209,NL,4,4
HH9366210,NL,4,4
HH9366702,NL,2,2
HH9366703,NL,2,2
HH9366704,NL,2,2
HH9366705,NL,2,2
HH9366706,NL,2,2
HH9366707,NL,2,2
HH9366708,NL,2,2
HH9366709,NL,2,2
HH9366710,NL,2,2
HH9368002,NL,2,2
HH9368003,NL,2,2
HH9368004,NL,2,2
HH9368005,NL,2,2
HH9368006,NL,2,2
HH9368007,NL,2,2
HH9368802,NL,2,3
HH9368804,NL,2,2
HH9368805,NL,2,2
HH9368806,NL,2,2
HH9369402,NL,4,4
HH9369403,NL,4,4
HH9369600,NL,4,4
HH9369601,NL,4,NA
HH9369602,NL,4,4
HH9369603,NL,4,4
HH9369604,NL,4,4
HH9369605,NL,4,4
HH9370700,NL,4,4
HH9370701,NL,5,NA
HH9370702,NL,5,5
HH9370703,NL,5,5
HH9371202,NL,5,5
HH9373200,NL,1,1
HH9373201,NL,1,NA
HH9373202,NL,1,1
HH9373203,NL,1,1
HH9373204,NL,1,1
HH9373205,NL,1,1
HH9373206,NL,1,1
HH9373207,NL,1,1
HH9373208,NL,1,1
HH9373209,NL,1,1
HH9373210,NL,1,1
HH9373806,NL,5,5
HH9373807,NL,5,5
HH9373808,NL,5,5
HH9375506,NL,5,5
HH9375507,NL,5,5
HH9375508,NL,5,5
HH9375509,NL,5,5
HH9375510,NL,5,5
HH9376000,NL,2,5
HH9376001,NL,5,NA
HH9376002,NL,5,5
HH9376003,NL,5,5
HH9376004,NL,5,5
HH9376005,NL,5,5
HH9376006,NL,5,5
HH9376008,NL,5,5
HH9376009,NL,5,5
HH9376102,NL,2,2
HH9376103,NL,2,2
HH9376104,NL,2,2
HH9376105,NL,2,2
HH9376106,NL,2,2
HH9376107,NL,2,2
HH9376108,NL,2,2
HH9376109,NL,2,2
HH9376110,NL,2,2
HH9376906,NL,1,1
HH9376907,NL,1,1
HH9377000,NL,1,1
HH9377001,NL,2,NA
HH9377002,NL,2,2
HH9377003,NL,2,2
HH9377004,NL,2,2
HH9377005,NL,2,2
HH9377006,NL,2,2
HH9377007,NL,2,2
HH9377008,NL,2,2
HH9377009,NL,2,2
HH9377010,NL,2,2
HH9377200,NL,6,5
HH9377201,NL,5,NA
HH9377202,NL,5,5
HH9377203,NL,5,5
HH9377204,NL,5,5
HH9377205,NL,5,5
HH9377506,NL,4,4
HH9377507,NL,4,4
HH9377508,NL,4,4
HH9377509,NL,4,4
HH9377700,NL,1,5
HH9377701,NL,1,NA
HH9377702,NL,2,2
HH9377703,NL,2,2
HH9377704,NL,2,2
HH9377705,NL,2,2
HH9377706,NL,2,2
HH9377707,NL,2,2
HH9377708,NL,2,2
HH9377710,NL,2,2
HH9377802,NL,2,2
HH9377803,NL,3,3
HH9377804,NL,3,3
HH9377805,NL,3,3
HH9377806,NL,3,3
HH9377807,NL,3,3
HH9377810,NL,4,4
HH9380406,NL,2,2
HH9380408,NL,2,2
HH9380800,NL,1,NA
HH9380801,NL,4,NA
HH9380802,NL,4,4
HH9380803,NL,4,4
HH9380804,NL,4,4
HH9380805,NL,3,3
HH9380806,NL,3,3
HH9381006,NL,1,2
HH9381007,NL,2,2
HH9381008,NL,2,2
HH9381009,NL,2,2
HH9381010,NL,2,2
HH9382001,NL,1,NA
HH9382002,NL,1,1
HH9382003,NL,1,1
HH9382202,NL,4,4
HH9383106,NL,2,2
HH9383107,NL,2,2
HH9383108,NL,2,2
HH9383109,NL,2,2
HH9383110,NL,2,2
HH9383500,NL,2,2
HH9383501,NL,2,NA
HH9383502,NL,2,2
HH9383503,NL,2,2
HH9383504,NL,2,2
HH9383505,NL,2,2
HH9384502,NL,1,1
HH9384503,NL,2,2
HH9384504,NL,2,2
HH9384505,NL,2,2
HH9384506,NL,1,1
HH9384507,NL,1,1
HH9384508,NL,1,1
HH9384509,NL,1,1
HH9384510,NL,2,2
HH9387206,NL,3,3
HH9387207,NL,3,3
HH9387406,NL,4,4
HH9387407,NL,4,4
HH9387408,NL,4,4
HH9387409,NL,4,4
HH9387410,NL,4,4
HH9387906,NL,4,4
HH9388302,NL,3,3
HH9388303,NL,2,2
HH9388304,NL,3,3
HH9388305,NL,2,2
HH9388500,NL,3,33
HH9388501,NL,4,NA
HH9388502,NL,4,4
HH9388503,NL,4,4
HH9390206,NL,4,4
HH9390207,NL,4,4
HH9390208,NL,4,4
HH9390209,NL,4,4
HH9390210,NL,4,4
HH9390902,NL,4,4
HH9390903,NL,4,4
HH9390904,NL,4,4
HH9390905,NL,4,4
HH9390906,NL,4,4
HH9390907,NL,4,4
HH9390908,NL,4,4
HH9390909,NL,4,4
HH9390910,NL,4,4
HH9392802,NL,3,3
HH9392803,NL,3,3
HH9392804,NL,3,3
HH9392805,NL,3,3
HH9392806,NL,3,3
HH9392807,NL,3,3
HH9393102,NL,4,4
HH9393103,NL,4,4
HH9393902,NL,2,2
HH9395901,NL,3,NA
HH9395902,NL,2,2
HH9396006,NL,2,2
HH9396202,NL,4,4
HH9396203,NL,4,4
HH9396204,NL,4,4
HH9396206,NL,4,4
HH9396302,NL,2,2
HH9397102,NL,2,2
HH9397103,NL,2,2
HH9397104,NL,2,2
HH9397105,NL,2,2
HH9397106,NL,2,2
HH9397107,NL,2,2
HH9397108,NL,2,2
HH9397109,NL,2,2
HH9397110,NL,2,2
HH9400400,NL,3,3
HH9400401,NL,3,NA
HH9401002,NL,1,1
HH9401003,NL,1,1
HH9401004,NL,1,1
HH9401005,NL,2,2
HH9401006,NL,2,2
HH9401007,NL,2,2
HH9401008,NL,2,2
HH9401106,NL,3,3
HH9401107,NL,1,1
HH9401706,NL,5,5
HH9401707,NL,5,5
HH9401708,NL,5,5
HH9401709,NL,5,5
HH9401710,NL,5,5
HH9401902,NL,3,3
HH9401903,NL,3,3
HH9401904,NL,3,3
HH9402202,NL,5,5
HH9402204,NL,5,5
HH9402402,NL,3,3
HH9402403,NL,3,3
HH9402404,NL,3,3
HH9402405,NL,3,3
HH9402406,NL,3,3
HH9402407,NL,3,3
HH9402409,NL,3,3
HH9402410,NL,3,3
HH9402500,NL,4,4
HH9402501,NL,4,NA
HH9402503,NL,3,3
HH9402504,NL,3,3
HH9402505,NL,3,3
HH9402506,NL,3,3
HH9402507,NL,3,3
HH9402508,NL,3,3
HH9402509,NL,3,3
HH9402510,NL,3,3
HH9403200,NL,5,5
HH9403201,NL,4,NA
HH9403202,NL,5,5
HH9403203,NL,5,5
HH9403204,NL,4,4
HH9403205,NL,4,4
HH9403206,NL,4,4
HH9403207,NL,4,4
HH9403208,NL,3,4
HH9403209,NL,4,4
HH9403210,NL,3,3
HH9403602,NL,2,2
HH9403603,NL,2,2
HH9403604,NL,2,2
HH9403605,NL,2,2
HH9403606,NL,2,2
HH9405102,NL,1,1
HH9405402,NL,5,5
HH9405403,NL,5,5
HH9405404,NL,5,5
HH9405405,NL,5,5
HH9405406,NL,5,5
HH9405407,NL,5,5
HH9405408,NL,5,5
HH9405409,NL,5,5
HH9405410,NL,5,5
HH9407201,NL,4,NA
HH9407202,NL,4,4
HH9407203,NL,4,4
HH9407204,NL,4,4
HH9407205,NL,4,4
HH9407206,NL,4,4
HH9407207,NL,4,4
HH9407208,NL,4,4
HH9407209,NL,4,4
HH9407210,NL,4,4
HH9409206,NL,8,8
HH9409207,NL,1,1
HH9409306,NL,1,1
HH9409500,NL,2,2
HH9409501,NL,2,NA
HH9409502,NL,2,2
HH9409504,NL,1,2
HH9409505,NL,2,2
HH9409506,NL,2,2
HH9409507,NL,2,2
HH9409508,NL,2,2
HH9409509,NL,2,2
HH9409510,NL,2,2
HH9409602,NL,3,3
HH9409902,NL,4,4
HH9409903,NL,4,4
HH9409904,NL,4,4
HH9409905,NL,4,4
HH9409906,NL,4,4
HH9409907,NL,4,4
HH9409908,NL,4,4
HH9409909,NL,4,4
HH9409910,NL,4,4
HH9410606,NL,2,2
HH9410607,NL,2,2
HH9410608,NL,2,2
HH9410702,NL,3,3
HH9410703,NL,3,3
HH9410704,NL,4,4
HH9410705,NL,4,4
HH9410706,NL,3,3
HH9410709,NL,3,3
HH9410900,NL,1,2
HH9410901,NL,1,NA
HH9410904,NL,1,1
HH9412200,NL,1,3
HH9412201,NL,3,NA
HH9412202,NL,3,3
HH9412203,NL,4,4
HH9412205,NL,4,4
HH9412206,NL,4,4
HH9412209,NL,4,4
HH9412406,NL,3,3
HH9412408,NL,3,3
HH9412500,NL,4,4
HH9412501,NL,4,NA
HH9412502,NL,4,4
HH9412902,NL,2,2
HH9412903,NL,2,2
HH9412904,NL,2,2
HH9412905,NL,2,2
HH9412906,NL,2,2
HH9412907,NL,2,2
HH9412908,NL,2,2
HH9412909,NL,2,2
HH9412910,NL,2,2
HH9413200,NL,2,2
HH9413201,NL,2,NA
HH9414002,NL,4,4
HH9414003,NL,4,4
HH9414004,NL,4,4
HH9414005,NL,4,4
HH9414102,NL,3,3
HH9414103,NL,3,3
HH9414104,NL,3,3
HH9414105,NL,3,3
HH9414206,NL,4,4
HH9414300,NL,4,4
HH9414301,NL,5,NA
HH9414303,NL,4,4
HH9414304,NL,4,4
HH9414305,NL,4,4
HH9414306,NL,4,4
HH9414500,NL,3,3
HH9414501,NL,2,NA
HH9414502,NL,2,2
HH9414503,NL,2,2
HH9414504,NL,2,2
HH9414505,NL,2,2
HH9414506,NL,2,2
HH9414507,NL,2,2
HH9414508,NL,2,2
HH9414509,NL,2,2
HH9414510,NL,2,2
HH9414902,NL,2,2
HH9414903,NL,2,2
HH9414904,NL,2,2
HH9414905,NL,2,2
HH9414906,NL,2,2
HH9415006,NL,2,2
HH9415007,NL,2,2
HH9415008,NL,2,2
HH9415009,NL,2,2
HH9415010,NL,2,2
HH9416106,NL,3,3
HH9416502,NL,1,1
HH9416503,NL,1,1
HH9416504,NL,1,1
HH9416505,NL,1,1
HH9416506,NL,1,1
HH9416507,NL,1,1
HH9416508,NL,1,1
HH9416509,NL,1,1
HH9416510,NL,1,1
HH9416702,NL,2,2
HH9416703,NL,2,2
HH9416704,NL,2,2
HH9416706,NL,2,2
HH9416708,NL,2,2
HH9416709,NL,2,2
HH9416710,NL,2,2
HH9419202,NL,2,2
HH9419203,NL,2,2
HH9419204,NL,2,2
HH9419205,NL,2,2
HH9419206,NL,2,2
HH9419207,NL,2,2
HH9419208,NL,2,2
HH9419209,NL,2,2
HH9419210,NL,2,2
HH9421206,NL,2,2
HH9421207,NL,2,2
HH9421800,NL,4,4
HH9421801,NL,3,NA
HH9421802,NL,3,3
HH9421803,NL,3,3
HH9421804,NL,3,3
HH9421805,NL,3,3
HH9421806,NL,3,3
HH9421807,NL,3,3
HH9421808,NL,3,3
HH9421809,NL,3,3
HH9421810,NL,3,3
HH9421906,NL,2,2
HH9421907,NL,2,2
HH9422406,NL,1,1
HH9422408,NL,1,1
HH9422409,NL,1,1
HH9422410,NL,1,1
HH9422800,NL,2,3
HH9422801,NL,3,NA
HH9422802,NL,4,4
HH9422803,NL,3,3
HH9422804,NL,4,4
HH9422805,NL,4,4
HH9422806,NL,2,2
HH9422807,NL,2,2
HH9422808,NL,2,2
HH9422809,NL,2,2
HH9422810,NL,2,2
HH9424702,NL,5,5
HH9424703,NL,5,5
HH9424704,NL,5,5
HH9424705,NL,5,5
HH9424706,NL,5,5
HH9424707,NL,5,5
HH9424708,NL,5,5
HH9424710,NL,5,5
HH9427602,NL,3,3
HH9427603,NL,3,3
HH9427604,NL,3,3
HH9427605,NL,3,3
HH9427606,NL,3,3
HH9427607,NL,2,2
HH9427608,NL,2,2
HH9427609,NL,2,2
HH9427610,NL,3,3
HH9427802,NL,2,2
HH9427803,NL,2,2
HH9427804,NL,2,2
HH9427805,NL,2,2
HH9427806,NL,2,2
HH9427807,NL,2,2
HH9427808,NL,2,2
HH9428900,NL,1,2
HH9428901,NL,3,NA
HH9428902,NL,3,3
HH9428903,NL,4,4
HH9428904,NL,4,4
HH9428905,NL,4,4
HH9429002,NL,3,3
HH9429003,NL,3,3
HH9429100,NL,1,2
HH9429101,NL,3,NA
HH9429102,NL,3,3
HH9429103,NL,3,3
HH9429104,NL,3,3
HH9429105,NL,3,3
HH9429106,NL,3,3
HH9429107,NL,3,3
HH9429108,NL,3,3
HH9429109,NL,3,3
HH9429110,NL,3,3
HH9429402,NL,2,2
HH9429403,NL,2,2
HH9429404,NL,2,2
HH9429405,NL,2,2
HH9429806,NL,5,5
HH9429807,NL,5,5
HH9429808,NL,5,5
HH9429809,NL,5,5
HH9429810,NL,5,5
HH9430406,NL,2,2
HH9430408,NL,4,4
HH9430502,NL,4,4
HH9430503,NL,4,4
HH9430504,NL,4,4
HH9431600,NL,1,NA
HH9431601,NL,4,NA
HH9431602,NL,4,4
HH9431603,NL,4,4
HH9431802,NL,3,3
HH9431803,NL,3,3
HH9431804,NL,4,4
HH9431805,NL,4,4
HH9433006,NL,3,3
HH9434002,NL,5,5
HH9434003,NL,4,4
HH9434004,NL,3,3
HH9434005,NL,4,4
HH9434006,NL,2,2
HH9434306,NL,2,2
HH9434307,NL,2,2
HH9434308,NL,2,2
HH9434309,NL,2,2
HH9434310,NL,2,2
HH9434402,NL,1,1
HH9434403,NL,1,1
HH9434404,NL,1,1
HH9434405,NL,1,1
HH9434406,NL,1,1
HH9434407,NL,1,1
HH9434408,NL,1,1
HH9434409,NL,1,1
HH9434410,NL,1,1
HH9434700,NL,3,3
HH9434701,NL,4,NA
HH9434802,NL,3,3
HH9434803,NL,3,3
HH9434804,NL,3,3
HH9434805,NL,4,4
HH9434806,NL,4,4
HH9434809,NL,4,4
HH9435100,NL,2,2
HH9435101,NL,2,NA
HH9435102,NL,2,2
HH9435103,NL,2,2
HH9435104,NL,2,2
HH9435105,NL,2,2
HH9435106,NL,2,2
HH9435107,NL,2,2
HH9435108,NL,2,2
HH9435109,NL,2,2
HH9435110,NL,2,2
HH9435606,NL,4,4
HH9435607,NL,4,4
HH9435608,NL,4,4
HH9435609,NL,4,4
HH9435610,NL,4,4
HH9437602,NL,4,4
HH9437603,NL,4,4
HH9437604,NL,4,4
HH9437605,NL,4,4
HH9437606,NL,4,4
HH9437607,NL,4,4
HH9437608,NL,4,4
HH9437609,NL,4,4
HH9437610,NL,4,4
HH9438506,NL,2,2
HH9438802,NL,2,2
HH9438804,NL,2,2
HH9439606,NL,2,2
HH9439607,NL,2,2
HH9440706,NL,3,3
HH9440707,NL,3,3
HH9441102,NL,2,2
HH9441103,NL,2,2
HH9441104,NL,2,2
HH9441105,NL,2,2
HH9441106,NL,2,2
HH9441107,NL,2,2
HH9441108,NL,2,2
HH9441109,NL,2,2
HH9441110,NL,2,2
HH9441702,NL,3,3
HH9441703,NL,2,2
HH9441704,NL,2,2
HH9441705,NL,2,2
HH9441706,NL,2,2
HH9441707,NL,2,2
HH9441708,NL,2,2
HH9441709,NL,2,2
HH9441710,NL,2,2
HH9441806,NL,3,3
HH9442700,NL,4,4
HH9442701,NL,3,NA
HH9442702,NL,4,4
HH9442703,NL,4,4
HH9442704,NL,4,4
HH9442705,NL,4,4
HH9442706,NL,4,4
HH9442707,NL,4,4
HH9442708,NL,4,4
HH9442902,NL,5,5
HH9442903,NL,5,5
HH9442904,NL,5,5
HH9442905,NL,5,5
HH9442906,NL,5,5
HH9442907,NL,5,5
HH9442908,NL,5,5
HH9443400,NL,2,2
HH9443401,NL,1,NA
HH9443402,NL,2,2
HH9443403,NL,2,2
HH9443404,NL,2,2
HH9443405,NL,2,2
HH9443406,NL,2,2
HH9443407,NL,2,2
HH9443408,NL,2,2
HH9443409,NL,2,2
HH9443410,NL,2,2
HH9444002,NL,1,1
HH9444003,NL,1,1
HH9444004,NL,1,1
HH9444005,NL,1,1
HH9444006,NL,1,1
HH9444007,NL,1,1
HH9444008,NL,1,1
HH9444009,NL,1,1
HH9444010,NL,1,1
HH9444602,NL,2,2
HH9444603,NL,2,2
HH9444604,NL,2,2
HH9444605,NL,2,2
HH9444606,NL,2,2
HH9444607,NL,2,2
HH9444608,NL,2,2
HH9444609,NL,2,2
HH9444610,NL,2,2
HH9444802,NL,4,4
HH9444803,NL,4,4
HH9444804,NL,4,4
HH9444805,NL,4,4
HH9444806,NL,4,4
HH9444807,NL,4,4
HH9444808,NL,4,4
HH9444809,NL,4,4
HH9445006,NL,2,2
HH9445007,NL,2,2
HH9445200,NL,5,5
HH9445201,NL,6,NA
HH9445202,NL,6,6
HH9445203,NL,6,6
HH9445204,NL,6,6
HH9445205,NL,6,6
HH9445302,NL,2,2
HH9445303,NL,2,2
HH9445304,NL,2,2
HH9445305,NL,2,2
HH9445306,NL,2,2
HH9445307,NL,2,2
HH9445308,NL,2,2
HH9445309,NL,2,2
HH9445310,NL,2,2
HH9445602,NL,2,2
HH9445603,NL,2,2
HH9445604,NL,2,2
HH9445605,NL,2,2
HH9445606,NL,2,2
HH9445607,NL,2,2
HH9445608,NL,2,2
HH9445609,NL,2,2
HH9445610,NL,2,2
HH9446406,NL,2,2
HH9446407,NL,2,2
HH9446408,NL,2,2
HH9446409,NL,2,2
HH9446410,NL,2,2
HH9447402,NL,3,3
HH9447403,NL,3,3
HH9447404,NL,3,3
HH9447405,NL,3,3
HH9447406,NL,3,3
HH9447407,NL,3,3
HH9447408,NL,3,3
HH9447409,NL,3,3
HH9447506,NL,1,1
HH9447507,NL,1,1
HH9447508,NL,1,1
HH9447509,NL,1,1
HH9447510,NL,1,1
HH9448506,NL,2,2
HH9448507,NL,2,2
HH9448508,NL,2,2
HH9448509,NL,2,2
HH9448510,NL,2,2
HH9449002,NL,4,4
HH9449003,NL,4,4
HH9449004,NL,4,4
HH9449005,NL,4,4
HH9450000,NL,4,4
HH9450001,NL,5,NA
HH9450002,NL,5,5
HH9450003,NL,5,5
HH9450004,NL,4,4
HH9450005,NL,4,4
HH9450006,NL,4,4
HH9450007,NL,4,4
HH9450008,NL,4,4
HH9450009,NL,4,4
HH9450010,NL,4,4
HH9450302,NL,4,4
HH9450303,NL,4,4
HH9450304,NL,4,4
HH9450305,NL,4,4
HH9450306,NL,4,4
HH9450307,NL,4,4
HH9450308,NL,4,4
HH9450309,NL,4,4
HH9450310,NL,4,4
HH9451102,NL,2,2
HH9451103,NL,2,2
HH9451104,NL,2,2
HH9451105,NL,2,2
HH9451106,NL,2,2
HH9451107,NL,2,2
HH9451108,NL,2,2
HH9451109,NL,2,2
HH9451110,NL,2,2
HH9451203,NL,4,4
HH9451204,NL,4,4
HH9451207,NL,4,4
HH9452206,NL,2,2
HH9452207,NL,2,2
HH9452208,NL,2,2
HH9452209,NL,2,2
HH9452210,NL,2,2
HH9452802,NL,1,1
HH9452803,NL,1,1
HH9452804,NL,1,1
HH9452805,NL,1,1
HH9452806,NL,1,1
HH9452807,NL,1,1
HH9452808,NL,1,1
HH9452809,NL,1,1
HH9452810,NL,1,1
HH9453206,NL,5,5
HH9453207,NL,5,5
HH9453208,NL,5,5
HH9453209,NL,5,5
HH9453210,NL,5,5
HH9454002,NL,2,2
HH9454003,NL,2,2
HH9454004,NL,2,2
HH9454005,NL,2,2
HH9454006,NL,2,2
HH9454007,NL,2,2
HH9454008,NL,2,2
HH9454009,NL,2,2
HH9454010,NL,2,2
HH9454100,NL,2,2
HH9454101,NL,2,NA
HH9454506,NL,2,2
HH9454507,NL,2,2
HH9454508,NL,2,2
HH9454509,NL,2,2
HH9454602,NL,2,2
HH9454603,NL,2,2
HH9454604,NL,2,2
HH9454605,NL,2,2
HH9454606,NL,2,2
HH9454607,NL,1,1
HH9454608,NL,1,1
HH9454609,NL,1,1
HH9454610,NL,1,1
HH9455100,NL,1,3
HH9455101,NL,3,NA
HH9455102,NL,3,3
HH9455103,NL,4,4
HH9455104,NL,4,4
HH9457106,NL,5,5
HH9457107,NL,5,5
HH9457108,NL,5,5
HH9457109,NL,5,5
HH9457110,NL,5,5
HH9458102,NL,5,5
HH9458103,NL,5,5
HH9458104,NL,5,5
HH9458105,NL,5,5
HH9458106,NL,5,5
HH9458107,NL,5,5
HH9458108,NL,2,5
HH9458109,NL,5,5
HH9458110,NL,5,5
HH9458602,NL,2,2
HH9458603,NL,2,2
HH9458604,NL,2,2
HH9458605,NL,2,2
HH9458606,NL,2,2
HH9458607,NL,2,2
HH9458608,NL,2,2
HH9458609,NL,2,2
HH9458610,NL,2,2
HH9459100,NL,4,43
HH9459101,NL,5,NA
HH9459102,NL,5,5
HH9459103,NL,5,5
HH9459104,NL,5,5
HH9459105,NL,5,5
HH9459106,NL,5,5
HH9459107,NL,5,5
HH9459108,NL,5,5
HH9459906,NL,2,2
HH9459907,NL,2,2
HH9461602,NL,2,2
HH9461603,NL,2,2
HH9461604,NL,2,2
HH9461605,NL,2,2
HH9461606,NL,2,2
HH9461607,NL,2,2
HH9461608,NL,2,2
HH9461609,NL,2,2
HH9461610,NL,2,2
HH9462606,NL,2,2
HH9462608,NL,2,2
HH9463200,NL,1,NA
HH9463201,NL,3,NA
HH9463202,NL,3,3
HH9463203,NL,3,3
HH9463204,NL,3,3
HH9463205,NL,3,3
HH9463206,NL,3,3
HH9463207,NL,2,2
HH9463208,NL,2,2
HH9463209,NL,2,2
HH9463210,NL,2,2
HH9464709,NL,2,2
HH9465701,NL,1,NA
HH9465702,NL,4,4
HH9465703,NL,4,4
HH9466400,NL,1,NA
HH9466401,NL,2,NA
HH9466402,NL,2,2
HH9466403,NL,2,2
HH9466404,NL,2,2
HH9466405,NL,2,2
HH9466406,NL,2,2
HH9466408,NL,2,2
HH9466409,NL,2,2
HH9466410,NL,2,2
HH9466802,NL,4,4
HH9466804,NL,4,4
HH9466805,NL,4,4
HH9466806,NL,4,4
HH9466807,NL,4,4
HH9470202,NL,3,3
HH9470203,NL,3,3
HH9470204,NL,3,3
HH9470205,NL,3,3
HH9470206,NL,3,3
HH9470207,NL,3,3
HH9470209,NL,3,3
HH9470210,NL,3,3
HH9470306,NL,3,3
HH9470307,NL,3,3
HH9470308,NL,3,3
HH9470309,NL,3,3
HH9470406,NL,5,5
HH9470407,NL,5,5
HH9470408,NL,6,6
HH9470409,NL,6,6
HH9470410,NL,6,6
HH9470802,NL,3,3
HH9470803,NL,3,3
HH9470804,NL,3,3
HH9470805,NL,3,3
HH9470806,NL,3,3
HH9470807,NL,3,3
HH9470808,NL,3,3
HH9470809,NL,3,3
HH9470810,NL,3,3
HH9471202,NL,2,2
HH9471203,NL,2,2
HH9471204,NL,2,2
HH9471205,NL,2,2
HH9471206,NL,2,2
HH9471502,NL,4,4
HH9471606,NL,2,2
HH9471608,NL,3,3
HH9471609,NL,3,3
HH9471610,NL,3,3
HH9471702,NL,5,5
HH9471703,NL,5,5
HH9471704,NL,5,5
HH9471705,NL,5,5
HH9471706,NL,5,5
HH9471707,NL,5,5
HH9471708,NL,5,5
HH9471709,NL,5,5
HH9471710,NL,5,5
HH9472106,NL,1,1
HH9472107,NL,1,1
HH9472108,NL,1,1
HH9472109,NL,1,1
HH9472110,NL,1,1
HH9472506,NL,1,1
HH9472507,NL,1,1
HH9472508,NL,1,1
HH9473000,NL,4,4
HH9473001,NL,6,NA
HH9473002,NL,6,6
HH9473003,NL,2,2
HH9473004,NL,2,2
HH9473005,NL,2,2
HH9473006,NL,2,2
HH9473007,NL,2,2
HH9473008,NL,2,2
HH9473009,NL,2,2
HH9473010,NL,2,2
HH9473200,NL,2,2
HH9473201,NL,2,NA
HH9473202,NL,2,2
HH9473203,NL,2,2
HH9473204,NL,2,2
HH9473205,NL,2,2
HH9473206,NL,2,2
HH9473207,NL,2,2
HH9473208,NL,2,2
HH9473209,NL,2,2
HH9473210,NL,2,2
HH9473902,NL,1,1
HH9473903,NL,1,1
HH9473904,NL,1,1
HH9473905,NL,1,1
HH9474300,NL,2,2
HH9474301,NL,2,NA
HH9474302,NL,2,2
HH9474303,NL,2,2
HH9474304,NL,2,2
HH9474305,NL,3,3
HH9474306,NL,2,2
HH9474307,NL,2,2
HH9474308,NL,2,2
HH9474309,NL,2,2
HH9474310,NL,2,2
HH9475002,NL,2,2
HH9475003,NL,2,2
HH9475004,NL,2,2
HH9475005,NL,2,2
HH9475006,NL,2,2
HH9475008,NL,2,2
HH9475009,NL,2,2
HH9475102,NL,2,2
HH9475103,NL,2,2
HH9475104,NL,2,2
HH9475105,NL,3,3
HH9475106,NL,3,3
HH9475107,NL,3,3
HH9475109,NL,2,2
HH9475110,NL,2,2
HH9475802,NL,4,4
HH9475803,NL,4,4
HH9475804,NL,4,4
HH9475805,NL,4,4
HH9475806,NL,4,4
HH9475807,NL,4,4
HH9475808,NL,4,4
HH9476106,NL,2,2
HH9476107,NL,2,2
HH9476108,NL,2,2
HH9476109,NL,2,2
HH9476110,NL,2,2
HH9476206,NL,4,4
HH9476806,NL,1,1
HH9479206,NL,5,5
HH9479207,NL,5,5
HH9479208,NL,5,5
HH9479300,NL,5,5
HH9479301,NL,4,NA
HH9479302,NL,5,5
HH9479303,NL,4,4
HH9479304,NL,4,4
HH9479305,NL,4,4
HH9480306,NL,3,3
HH9480307,NL,3,3
HH9480308,NL,3,3
HH9480309,NL,3,3
HH9480310,NL,3,3
